company,title,season,season_inferred,seasons,program,remote,category,location,sponsorship,h1b_approvals,salary,skills,posted_at,posted_at_source,first_seen_at,url
Conagra Brands,IT Infrastructure Internship - Summer 2027,Summer 2027,False,,Internship,,Software,"Omaha, Nebraska",unknown,14,,,2026-08-17T00:00:00Z,date_only,2026-08-18T07:00:07Z,https://conagrabrands.wd1.myworkdayjobs.com/Careers_US/job/Omaha-Nebraska/IT-Infrastructure-Internship---Summer-2027_Req-039788
Conagra Brands,Software Development Internship - Summer 2027,Summer 2027,False,,Internship,,Software,"Omaha, Nebraska",unknown,14,$23/hr,Azure; Git,2026-08-17T00:00:00Z,date_only,2026-08-18T07:00:07Z,https://conagrabrands.wd1.myworkdayjobs.com/Careers_US/job/Omaha-Nebraska/Software-Development-Internship---Summer-2027_Req-039787
IMEG,"Structural Engineering Intern | Dallas, TX",Summer 2027,False,,Internship,,Hardware,"Dallas, TX",unknown,10,,,2026-08-17T00:00:00Z,date_only,2026-08-17T13:49:56Z,https://wd1.myworkdaysite.com/recruiting/imeg/Imeg_Careers/job/Dallas-TX/Structural-Engineering-Intern---Dallas--TX_R-16424
IMEG,"Structural Engineering Intern | Houston, TX",Summer 2027,False,,Internship,,Hardware,"Houston, TX",unknown,10,,,2026-08-17T00:00:00Z,date_only,2026-08-17T13:49:56Z,https://wd1.myworkdaysite.com/recruiting/imeg/Imeg_Careers/job/Houston-TX/Structural-Engineering-Intern---Houston--TX_R-15014
IMEG,"Mechanical Engineering Intern | Madison, WI",Summer 2027,False,,Internship,,Hardware,"Madison, WI",unknown,10,$22–$24/hr,,2026-08-17T00:00:00Z,date_only,2026-08-17T16:40:02Z,https://wd1.myworkdaysite.com/recruiting/imeg/Imeg_Careers/job/Madison-WI/Mechanical-Engineering-Intern---Madison--WI_R-16461
IMEG,"Mechanical Engineering Intern | Minneapolis, MN",Summer 2027,False,,Internship,,Hardware,"Minneapolis, MN",unknown,10,$22–$24/hr,,2026-08-17T00:00:00Z,date_only,2026-08-17T20:38:46Z,https://wd1.myworkdaysite.com/recruiting/imeg/Imeg_Careers/job/Minneapolis-MN/Mechanical-Engineering-Intern---Minneapolis--MN_R-16463
IMEG,"Mechanical Engineering Intern | Naperville, IL",Summer 2027,False,,Internship,,Hardware,"Naperville, IL",unknown,10,$22–$24/hr,,2026-08-17T00:00:00Z,date_only,2026-08-17T16:40:02Z,https://wd1.myworkdaysite.com/recruiting/imeg/Imeg_Careers/job/Naperville-IL/Mechanical-Engineering-Intern---Naperville--IL_R-16451
IMEG,"Mechanical Engineering Intern | Rogers, AR",Summer 2027,False,,Internship,,Hardware,"Rogers, AR",unknown,10,,,2026-08-17T00:00:00Z,date_only,2026-08-17T18:54:41Z,https://wd1.myworkdaysite.com/recruiting/imeg/Imeg_Careers/job/Rogers-AR/Mechanical-Engineering-Intern---Rogers--AR_R-16495
Intel,Software Development Graduate Intern,Not stated,True,,Internship,,Software,"US, California, Folsom",unknown,4758,,Python; C++; PyTorch; TensorFlow; scikit-learn; LLMs; Linux,2026-08-17T00:00:00Z,date_only,2026-08-17T20:38:46Z,https://intel.wd1.myworkdayjobs.com/external/job/US-California-Folsom/Software-Development-Graduate-Intern_JR0285451-1
Notion,Software Engineer Intern (Summer 2027),Summer 2027,False,,Internship,,Software,"San Francisco, California",unknown,28,$57/hr,Python; TypeScript; LLMs; React; Node.js,2026-08-14T19:07:13.459+00:00,exact,2026-08-14T20:41:35Z,https://jobs.ashbyhq.com/notion/3fba1c39-c5cb-47d7-9ad2-1cec4d7e9d0c
The Voleon Group,Software Engineer Intern - (Summer 2027),Summer 2027,False,,Internship,,Software,"Berkeley, CA",unknown,,"$14,583 per month",Linux; Git,2026-08-14T20:19:32.967+00:00,exact,2026-08-25T15:00:05Z,https://jobs.ashbyhq.com/voleon/57f1b666-2f4b-4bad-aac0-fa42a1c8fdf6
Freeform,Software Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Software,"Los Angeles, CA (On-site)",unknown,,$34/hr,C++; Linux,2026-08-14T20:52:46-04:00,exact,2026-08-15T01:42:04Z,https://job-boards.greenhouse.io/freeformfuturecorp/jobs/7872198003
The Nuclear Company,Summer 2027 AI Applied Research Internship,Summer 2027,False,,Internship,,Data & ML/AI,"Washington, DC",citizens-only,,,Python; PyTorch,2026-08-14T17:06:17-04:00,exact,2026-08-14T21:36:54Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5391923008
TransMarket Group,Software Engineering Intern,Not stated,True,,Internship,,Software,"Chicago, Illinois, United States",unknown,,,Python; C++; Linux,2026-08-14T11:18:03-04:00,exact,2026-08-14T16:04:45Z,https://job-boards.greenhouse.io/transmarketgroup/jobs/5212335007?gh_jid=5212335007
Crowe,AI Project Coordinator Intern,Not stated,True,,Internship,,Data & ML/AI,Chicago IL USA,unknown,37,$27–$42/hr,LLMs; Azure,2026-08-14T00:00:00Z,date_only,2026-08-14T17:09:06Z,https://crowe.wd12.myworkdayjobs.com/external_careers/job/Chicago-IL-USA/AI-Project-Coordinator-Intern_R-71007
Crowe,Data Analytics Developer Intern,Not stated,True,,Internship,,Data & ML/AI,Chicago IL USA,unknown,37,$27–$42/hr,SQL; Azure; Tableau,2026-08-14T00:00:00Z,date_only,2026-08-14T19:07:39Z,https://crowe.wd12.myworkdayjobs.com/external_careers/job/Chicago-IL-USA/Data-Analytics-Developer-Intern_R-71041
GlobalFoundries,Advanced Manufacturing Process Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Hardware,USA - Vermont - Essex Junction,unknown,110,,,2026-08-14T00:00:00Z,date_only,2026-08-25T10:46:09Z,https://globalfoundries.wd1.myworkdayjobs.com/External/job/USA---Vermont---Essex-Junction/Advanced-Manufacturing-Process-Engineering-Intern--Summer-2027-_JR-2604657
GlobalFoundries,Advanced Manufacturing Process Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Hardware,USA - Vermont - Essex Junction,unknown,110,,,2026-08-14T00:00:00Z,date_only,2026-08-22T17:33:37Z,https://globalfoundries.wd1.myworkdayjobs.com/External/job/USA---Vermont---Essex-Junction/Advanced-Manufacturing-Process-Engineering-Intern--Summer-2027-_JR-2604659
GlobalFoundries,"US Advanced Manufacturing Equipment Engineering Intern, Junior (Summer 2027)",Summer 2027,False,,Internship,,Hardware,USA - Vermont - Essex Junction,unknown,110,,,2026-08-14T00:00:00Z,date_only,2026-08-25T10:46:09Z,https://globalfoundries.wd1.myworkdayjobs.com/External/job/USA---Vermont---Essex-Junction/US-Advanced-Manufacturing-Equipment-Engineering-Intern--Junior--Summer-2027-_JR-2604666
Exa Labs,"Software Engineer, Intern",Not stated,True,,Internship,,Software,"San Francisco, California",offers,,$100K – $200K,C++; Rust,2026-08-13T07:05:06.588+00:00,exact,2026-08-13T08:30:42Z,https://jobs.ashbyhq.com/exa/a9e01521-66f1-481b-89da-ec01d4620f16
Interco,Paid Internship -- Software Development -- React,Not stated,True,,Internship,,Software,"St. Louis, MO, United States",no-sponsorship,,$15/hr,JavaScript; React,2026-08-13T15:24:56.151Z,exact,2026-08-14T10:15:17Z,https://jobs.smartrecruiters.com/Interco/744000143346169
ConnectPrep,Data Analyst Internship,Not stated,True,,Internship,yes,Data & ML/AI,"Washington, District of Columbia, United States (Remote)",citizens-only,,,Python; SQL; Pandas; Tableau,2026-08-13T00:00:00.000Z,date_only,2026-08-13T05:02:38Z,https://apply.workable.com/connectprep/j/D1C67258C0/
Crowe,AI Engineering Intern,Not stated,True,,Internship,,Data & ML/AI,Chicago IL USA,unknown,37,$27–$42/hr,Python; PyTorch; TensorFlow; LLMs; AWS; GCP; Azure; Kubernetes,2026-08-13T00:00:00Z,date_only,2026-08-13T19:16:17Z,https://crowe.wd12.myworkdayjobs.com/external_careers/job/Chicago-IL-USA/AI-Engineering-Intern_R-51782
Crowe,AI Functional Intern,Not stated,True,,Internship,,Data & ML/AI,Chicago IL USA,unknown,37,$27–$42/hr,LLMs; Azure,2026-08-13T00:00:00Z,date_only,2026-08-13T19:16:17Z,https://crowe.wd12.myworkdayjobs.com/external_careers/job/Chicago-IL-USA/AI-Functional-Intern_R-71008
Teledyne,NHRC Software Engineering Internship (Summer 2027),Summer 2027,False,,Internship,,Software,"US - Huntsville, AL",citizens-only,5,,Java; C++; C#; .NET; Azure,2026-08-13T00:00:00Z,date_only,2026-08-13T19:16:17Z,https://flir.wd1.myworkdayjobs.com/flircareers/job/US---Huntsville-AL/NHRC-Software-Engineering-Internship--Summer-2027-_REQ36193
Teledyne,NHRC Software Engineering Internship (Summer 2027),Summer 2027,False,,Internship,,Software,"US - Huntsville, AL",citizens-only,5,,Java; C++; C#; .NET; Azure,2026-08-13T00:00:00Z,date_only,2026-08-13T19:16:17Z,https://flir.wd1.myworkdayjobs.com/flircareers/job/US---Huntsville-AL/NHRC-Software-Engineering-Internship--Summer-2027-_REQ36194-2
Western Digital,Summer 2027 Intern - Software Engineering,Summer 2027,False,,Internship,,Software,"San Jose, CA, United States",unknown,286,,Python; Java; C++; Go; JavaScript; SQL; Linux; Git,2026-08-12T19:38:42.100Z,exact,2026-08-12T21:16:36Z,https://jobs.smartrecruiters.com/WesternDigital/744000143171017
American Fidelity,Software Dev Internship (OKC local only),Not stated,True,,Internship,,Software,"Oklahoma City, Oklahoma",unknown,5,,,2026-08-12T00:00:00Z,date_only,2026-08-12T17:08:35Z,https://americanfidelity.wd5.myworkdayjobs.com/External/job/Oklahoma-City-Oklahoma/Software-Dev-Internship_JR1005
RTX,Software Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Software,US-IA-CEDAR RAPIDS-137 ~ 855 35Th St NE ~ BLDG 137,citizens-only,,,Python; Rust,2026-08-12T00:00:00Z,date_only,2026-08-12T17:08:35Z,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Software-Engineering-Intern--Summer-2027-_01865875
Northrop Grumman,2027 Intern Software Engineer,Summer 2027,False,,Internship,,Software,United States-Florida-Melbourne,citizens-only,,$18.5–$33.5/hr,,2026-08-12T00:00:00Z,date_only,2026-08-12T17:08:35Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Florida-Melbourne/XMLNAME-2027-Intern-Software-Engineer_R10245255
Odys Aviation,Mechanical Engineering Intern/Co-Op [Propulsion],Not stated,True,,Internship / Co-op,,Hardware,Long Beach CA,unknown,,,,2026-08-11T20:40:33.146+00:00,exact,2026-08-11T20:59:49Z,https://jobs.ashbyhq.com/odys-aviation/8f5e460a-98a4-4fd8-b880-d22071faa29f
Bosch,"Powertrain Controls Software Engineering Intern (6-Months, Full-Time)",Not stated,True,,Internship,,Software,"Farmington Hills, MI, United States",unknown,,,MATLAB; Linux,2026-08-11T14:49:56.410Z,exact,2026-08-11T15:10:42Z,https://jobs.smartrecruiters.com/BoschGroup/744000142898574
Ameren,Mechanical Engineering Fall Co-Op,Not stated,True,,Co-op,,Hardware,"St. Louis, MO",unknown,17,,,2026-08-11T00:00:00Z,date_only,2026-08-11T20:59:49Z,https://ameren.wd1.myworkdayjobs.com/External/job/St-Louis-MO/Mechanical-Engineering-Fall-Co-Op_034018-1
Ameren,Mechanical Engineering Spring Co-Op,Not stated,True,,Co-op,,Hardware,"St. Louis, MO",unknown,17,,,2026-08-11T00:00:00Z,date_only,2026-08-11T20:59:49Z,https://ameren.wd1.myworkdayjobs.com/External/job/St-Louis-MO/Mechanical-Engineering-Spring-Co-Op_034022-1
Booz Allen,AI RAN Telecommunications Engineer Intern,Not stated,True,,Internship,,Data & ML/AI,"McLean, VA",citizens-only,38,$108k/yr,Python; C++; PyTorch; TensorFlow; Kubernetes,2026-08-11T00:00:00Z,date_only,2026-08-14T06:25:25Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/McLean-VA/AI-RAN-Telecommunications-Engineer-Intern_R0246869
1X,Internship - Manufacturing Engineering (Fall),Not stated,True,,Internship,,Hardware,"San Carlos, CA",unknown,,$25 – $35 per hour,,2026-08-10T20:51:22.443+00:00,exact,2026-08-10T21:54:29Z,https://jobs.ashbyhq.com/1x/7d93444c-01f5-485c-89ef-24164f30441d
DV Trading,Software Engineer Intern - Summer 2027 (DV Commodities),Summer 2027,False,,Internship,,Software,New York,unknown,,$50/hr,Python; C++,2026-08-10T18:40:33-04:00,exact,2026-08-10T22:50:40Z,https://job-boards.greenhouse.io/dvtrading/jobs/4719119005
Field AI,"Mechanical Engineer, Robotics Hardware - Part-Time Internship",Not stated,True,,Internship,,Hardware,"Irvine, CA",unknown,,35–45 USD/hr,Linux; Airflow,2026-08-10T00:24:50Z,exact,2026-08-10T02:17:15Z,https://jobs.lever.co/field-ai/88f05d6e-ee93-4fc5-80cd-efe6854e22bc
Canadian Solar,"Intern, IT Infrastructure Support",Not stated,True,,Internship,,Software,"Walnut Creek, CA",unknown,6,$20–$25/hr,Azure,2026-08-10T00:00:00Z,date_only,2026-08-10T17:05:16Z,https://canadiansolar.wd5.myworkdayjobs.com/CanadianSolar/job/Walnut-Creek-CA/Intern--IT-Infrastructure-Support_10001383
Chamberlain Group,"Intern, Community Product Management (Summer 2027)",Summer 2027,False,,Internship,,Software,"Oak Brook, IL",unknown,33,,,2026-08-10T00:00:00Z,date_only,2026-08-11T17:09:30Z,https://chamberlain.wd1.myworkdayjobs.com/Chamberlain_Group/job/Oak-Brook-IL/Intern--Community-Product-Management--Summer-2026-_JR31309
Teledyne,Mechanical Engineering Intern,Not stated,True,,Internship,,Hardware,"US - Miamisburg, OH",citizens-only,5,,,2026-08-10T00:00:00Z,date_only,2026-08-10T11:59:29Z,https://flir.wd1.myworkdayjobs.com/flircareers/job/US---Miamisburg-OH/Mechanical-Engineering-Intern_REQ35562
ING,Summer 2027 Internship - Tech (Information Security),Summer 2027,False,,Internship,,Security,New York,unknown,,$35/hr,Python,2026-08-10T00:00:00Z,date_only,2026-08-10T13:27:12Z,https://ing.wd3.myworkdayjobs.com/icsgblcor/job/New-York/Summer-2027-Internship---Tech--Information-Security-_REQ-10119620
ING,Summer 2027 Internship - Tech (Infrastructure),Summer 2027,False,,Internship,,Software,New York,unknown,,$35/hr,Python; Azure; Git,2026-08-10T00:00:00Z,date_only,2026-08-10T13:27:12Z,https://ing.wd3.myworkdayjobs.com/icsgblcor/job/New-York/Summer-2027-Internship---Tech--Infrastructure-_REQ-10119621
Axon,2027 US Firmware Engineering Internship,Summer 2027,False,,Internship,,Hardware,"Seattle, Washington, United States",unknown,72,,Python; C++; Go; Rust; Linux,2026-08-07T17:47:11-04:00,exact,2026-08-07T22:49:19Z,https://job-boards.greenhouse.io/axontalentcommunity/jobs/7837246003
The Nuclear Company,Fall 2026 AI/ML Engineering Intern,Fall 2026,False,,Internship,,Data & ML/AI,"Washington, DC",citizens-only,,,Python; PyTorch; LLMs; AWS,2026-08-07T14:09:12-04:00,exact,2026-08-07T19:10:49Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383163008
The Nuclear Company,Summer 2027 AI/ML Engineering Intern,Summer 2027,False,,Internship,,Data & ML/AI,"Washington, DC",citizens-only,,,Python; PyTorch; LLMs; AWS,2026-08-07T14:07:45-04:00,exact,2026-08-07T19:10:49Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383231008
The Nuclear Company,Summer 2027 Software Engineering Intern,Summer 2027,False,,Internship,,Software,"Washington, DC",citizens-only,,,Python; Java; C++; Rust; TypeScript; LLMs; AWS,2026-08-07T14:08:35-04:00,exact,2026-08-07T19:10:49Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383236008
The Nuclear Company,Summer 2027 Data Science Intern,Summer 2027,False,,Internship,,Data & ML/AI,"Washington, DC",citizens-only,,,Python; SQL; scikit-learn; Pandas; AWS,2026-08-07T14:08:02-04:00,exact,2026-08-07T19:10:49Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383244008
Bosch,Internship Vehicle Thermal Systems Engineering,Not stated,True,,Internship,,Hardware,"Farmington Hills, MI, United States",unknown,,,,2026-08-07T15:49:10.910Z,exact,2026-08-07T16:10:42Z,https://jobs.smartrecruiters.com/BoschGroup/744000142173185
Copart,Software Engineering Intern,Not stated,True,,Internship,,Software,"Dallas, TX - Headquarters",unknown,83,,Python; Java; TypeScript; JavaScript; SQL; LLMs; React; Spring,2026-08-07T00:00:00Z,date_only,2026-08-07T17:58:18Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR101510
Flextronics International,Mechanical Engineering Co-op - Fall 2026,Fall 2026,False,,Co-op,,Hardware,"USA, SC, Orangeburg",offers,65,,,2026-08-07T00:00:00Z,date_only,2026-08-08T02:05:34Z,https://flextronics.wd1.myworkdayjobs.com/Careers/job/USA-SC-Orangeburg/Mechanical-Engineering-Co-op---Fall-2026_WD227049
Johnson & Johnson,Software Engineer Coop,Fall 2026,False,,Co-op,,Software,"Cincinnati, Ohio, United States of America",unknown,8,,Python; C++; Linux,2026-08-07T00:00:00Z,date_only,2026-08-07T16:10:42Z,https://jj.wd5.myworkdayjobs.com/JJ/job/Cincinnati-Ohio-United-States-of-America/Software-Engineer-Coop_R-092820
Moog,"Intern, Industrial Engineering",Not stated,True,,Internship,,Hardware,"Buffalo, NY",unknown,2,,,2026-08-07T00:00:00Z,date_only,2026-08-07T16:10:42Z,https://moog.wd5.myworkdayjobs.com/moog_external_career_site/job/Buffalo-NY/Intern--Industrial-Engineering_R-26-19319
Northrop Grumman,2027 Operations Manufacturing Engineering Intern,Summer 2027,False,,Internship,,Hardware,United States-California-Palmdale,citizens-only,,$21.5–$39/hr,,2026-08-07T00:00:00Z,date_only,2026-08-07T22:49:19Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-California-Palmdale/XMLNAME-2027-Operations-Manufacturing-Engineering-Intern_R10244597
Centerfield,Frontend Engineer Intern (6 month internship),Not stated,True,,Internship,,Software,"Los Angeles, California",unknown,12,$30 per hour,Java; TypeScript; JavaScript; React; Node.js; AWS; GCP; Docker,2026-08-06T20:03:54.164+00:00,exact,2026-08-07T00:29:47Z,https://jobs.ashbyhq.com/centerfield/1d7eacc1-37f7-478c-9b0a-fa7974f1a9e4
Northrop Grumman,2027 Intern Software Engineer,Summer 2027,False,,Internship,,Software,United States-Florida-Melbourne,citizens-only,,,,2026-08-06T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Florida-Melbourne/XMLNAME-2027-Intern-Software-Engineer_R10242395
Northrop Grumman,2027 Intern Software Engineer,Summer 2027,False,,Internship,,Software,United States-Florida-Melbourne,citizens-only,,$18.5–$33.5/hr,,2026-08-06T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Florida-Melbourne/XMLNAME-2027-Intern-Software-Engineer_R10243573
Niantic Spatial,Robotics Engineering Intern - Fall 2026,Fall 2026,False,,Internship,,Hardware,"San Francisco, CA",unknown,,$50 – $65 per hour,Python; PyTorch,2026-08-06T15:45:03.413+00:00,exact,2026-09-03T13:35:54Z,https://jobs.ashbyhq.com/niantic-spatial/02fe210c-a0d9-419f-a0c0-da32d9ff7307
Roblox,[Summer 2027] Software Engineer Intern,Summer 2027,False,,Internship,,Software,"San Mateo, CA, United States",unknown,186,,Python; Java; C++; C#; Swift; LLMs; Node.js,2026-08-05T12:03:16-04:00,exact,2026-08-07T00:29:47Z,https://careers.roblox.com/jobs/8072713?gh_jid=8072713
Draper,Embedded Quality & Fielded Systems Intern,Not stated,True,,Internship,,Software,"Cambridge, MA",unknown,2,,Python; C#,2026-08-05T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://draper.wd5.myworkdayjobs.com/Draper_Careers/job/Cambridge-MA/Embedded-Quality---Fielded-Systems-Intern_JR002718
NVIDIA,"Software Engineering Intern, Dynamo - Fall 2026",Fall 2026,False,,Internship,,Software,"US, CA, Santa Clara",unknown,1526,,Python; Go; Rust; LLMs; Kubernetes; Git,2026-08-05T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Engineering-Intern--Dynamo---Fall-2026_JR2022295
Faraday Future,Robotics Data Operator Intern,Not stated,True,,Internship,,Data & ML/AI,"El Segundo, California, United States",unknown,82,,Python; Linux; ROS,2026-08-05T13:17:01-04:00,exact,2026-09-03T13:35:54Z,https://job-boards.greenhouse.io/faradayfuture/jobs/7828531003
Phoenix Contact,Manufacturing Co-Op - High School Students,Fall 2026,False,,Co-op,,Hardware,"Middletown, Pennsylvania",unknown,2,,,2026-08-04T13:39:08-04:00,exact,2026-08-07T00:29:47Z,https://job-boards.greenhouse.io/phoenixcontact/jobs/7817228003
Belvedere Trading,Software Engineer Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Chicago, Illinois",unknown,,"130,000 USD/yr",Java; C++; C#,2026-08-04T17:01:40Z,exact,2026-08-07T17:58:18Z,https://jobs.lever.co/belvederetrading/10746b3d-1760-4573-9b63-b93f5a5e4fc0
Diversified Automation,Software Engineering Co-op,Not stated,True,,Co-op,,Software,"Louisville, KY",unknown,,,,2026-08-04T14:16:00Z,exact,2026-08-07T00:29:47Z,https://jobs.lever.co/diversified-automation/827a092d-b8a3-4ca9-a84a-e8c236d1aabc
Merck,2026 Future Talent Program – Manufacturing and Reliability Engineering Co-Op,Fall 2026,False,,Co-op,,Hardware,USA - Pennsylvania - West Point,unknown,,,,2026-08-04T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---West-Point/XMLNAME-2026-Future-Talent-Program---Manufacturing-and-Reliability-Engineering-Co-Op_R395901
Merck,2026 Future Talent Program - Vaccine Manufacturing Co-op,Fall 2026,False,,Co-op,,Hardware,USA - Pennsylvania - West Point,unknown,,,,2026-08-04T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---West-Point/XMLNAME-2026-Future-Talent-Program---Vaccine-Manufacturing-Co-op_R395900
Pentair,IT & Cybersecurity Leadership Development Internship Program -  Summer 2027,Summer 2027,False,,Internship,,Security,"Golden Valley, MN",no-sponsorship,3,$31/hr,,2026-08-04T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://pentair.wd5.myworkdayjobs.com/pentair_careers/job/Golden-Valley-MN/IT---Cybersecurity-Leadership-Development-Internship-Program----Summer-2027_R23700
Contoro,Robotics Test & Validation Intern,Not stated,True,,Internship,,Hardware,"Austin, TX",unknown,,,Linux,2026-08-04T19:37:38.313+00:00,exact,2026-09-03T13:35:54Z,https://jobs.ashbyhq.com/contoro/7de98745-6a26-4a96-b82c-0cecf4900eb1
Chicago Trading Company,Software Engineering Internship - Summer 2027,Summer 2027,False,,Internship,,Software,"Chicago, Illinois, United States",unknown,,,Python; Java; C++,2026-08-03T14:16:36-04:00,exact,2026-08-03T19:16:58Z,https://job-boards.greenhouse.io/chicagotradingcampus/jobs/4716932005
Bosch,AI and SW Development Engineering Intern,Not stated,True,,Internship,,Data & ML/AI,"Plymouth, MI, United States",unknown,,,Python; C++; Computer Vision; Git,2026-08-03T15:51:53.799Z,exact,2026-08-03T19:16:58Z,https://jobs.smartrecruiters.com/BoschGroup/744000141302469
CNO Financial Group,Artificial Intelligence (AI) IT Intern 2027 - REMOTE,Summer 2027,False,,Internship,yes,Data & ML/AI,"Carmel, IN",unknown,,,,2026-08-03T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://cnoinc.wd5.myworkdayjobs.com/Careers/job/Carmel-IN/Artificial-Intelligence--AI--IT-Intern-2027---REMOTE_JR170389
Kraft Heinz,"2027 US Manufacturing Internship Program – Manufacturing Facility Garland, Texas",Summer 2027,False,,Internship,,Hardware,"Garland, TX",unknown,27,,,2026-08-03T00:00:00Z,date_only,2026-08-08T08:55:55Z,https://heinz.wd1.myworkdayjobs.com/KraftHeinz_Careers_UR/job/Garland-TX/XMLNAME-2027-US-Manufacturing-Internship-Program---Manufacturing-Facility-Garland--Texas_R-105352
IDEXX,Security Operations (Cybersecurity) internship,Not stated,True,,Internship,,Security,"Westbrook, ME",unknown,31,$20–$30/hr,,2026-08-03T00:00:00Z,date_only,2026-08-07T00:29:47Z,https://idexx.wd1.myworkdayjobs.com/IDEXX/job/Westbrook-ME/Security-Operations--Cybersecurity--internship_J-053268
IMEG,"Structural Engineering Intern | Raleigh, NC",Not stated,True,,Internship,,Hardware,"Raleigh, NC",unknown,10,,,2026-08-03T00:00:00Z,date_only,2026-08-03T19:16:58Z,https://wd1.myworkdaysite.com/recruiting/imeg/Imeg_Careers/job/Raleigh-NC/Structural-Engineering-Intern---Raleigh--NC_R-16319-1
Northrop Grumman,2026 Fall Co-op Manufacturing Engineering - Baltimore MD,Fall 2026,False,,Co-op,,Hardware,United States-Maryland-Linthicum,citizens-only,,$19.75–$36.25/hr,,2026-08-03T00:00:00Z,date_only,2026-08-03T15:51:32Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Maryland-Linthicum/XMLNAME-2026-Fall-Co-op-Manufacturing-Engineering---Baltimore-MD_R10243390-1
Yotta Labs,Research Engineer Intern - AI Systems,Not stated,True,,Internship,,Data & ML/AI,United States,unknown,,,Python; C++; PyTorch; LLMs; CUDA; AWS; Git,2026-08-02T16:29:42.695+00:00,exact,2026-08-03T19:16:58Z,https://jobs.ashbyhq.com/yotta/09821a51-fbe6-42a7-a566-0d2b5d40fae3
HPR (Hyannis Port Research),Software Engineering Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Needham, MA",unknown,,$42/hr,Python; Java; Linux,2026-08-01T12:00:00-04:00,exact,2026-08-03T15:51:32Z,https://job-boards.greenhouse.io/hyannisportresearch/jobs/7822989003
Heliux,"Software Engineer (Internship, Summer 2027)",Summer 2027,False,,Internship,,Software,"HQ (San Francisco, CA)",citizens-only,,,Python; Java; Rust; TypeScript,2026-07-31T01:21:06.637+00:00,exact,2026-08-03T19:16:58Z,https://jobs.ashbyhq.com/heliux/ff2b6f4b-00d0-4afe-b4f5-2dbf443409ef
Melius,Software Engineering Intern [Spring/Summer 2027],Summer 2027,False,,Internship,,Software,New York City,unknown,,$11K per month,TypeScript; LLMs; React; PostgreSQL,2026-07-31T14:00:47.682+00:00,exact,2026-08-03T19:16:58Z,https://jobs.ashbyhq.com/melius/b61f063a-4f94-4e50-a4ef-05aaab552280
Skydio,Hardware Product Management Intern,Not stated,True,,Internship,,Hardware,"San Mateo, California, United States",unknown,26,$47/hr,Computer Vision,2026-07-31T18:17:29.917+00:00,exact,2026-08-03T15:51:32Z,https://jobs.ashbyhq.com/skydio/1ec2fe3c-3fb2-4485-870d-764a3e5f5baf
Kraft Heinz,"2027 US Manufacturing Internship Program – Manufacturing Facility Fremont, Ohio",Summer 2027,False,,Internship,,Hardware,"Fremont, OH",unknown,27,,,2026-07-31T00:00:00Z,date_only,2026-08-03T19:16:58Z,https://heinz.wd1.myworkdayjobs.com/KraftHeinz_Careers_UR/job/Fremont-OH/XMLNAME-2027-US-Manufacturing-Internship-Program---Manufacturing-Facility-Fremont--Ohio_R-105282
